gc_date,market,code,name,gc_price,d5_price,d5_pct,d10_price,d10_pct,d20_price,d20_pct
2026-05-18,SP500,SWKS,Skyworks Solutions,68.53,82.42,20.27,75.49,10.16,nan,nan
2026-05-18,SP500,BJ,BJ's Wholesale Club,96.36,86.64,-10.09,88.04,-8.63,90.21,-6.38
2026-05-18,SP500,META,Meta Platforms,611.21,610.26,-0.16,600.47,-1.76,593.48,-2.9
2026-05-18,SP500,NFLX,Netflix,89.65,88.6,-1.17,85.85,-4.24,nan,nan
2026-05-18,SP500,MRK,Merck,112.56,122.41,8.75,115.17,2.32,nan,nan
2026-05-18,SP500,SCHW,Charles Schwab,92.39,90.15,-2.42,88.74,-3.95,nan,nan
2026-05-18,SP500,CB,Chubb,330.33,327.89,-0.74,309.78,-6.22,326.95,-1.02
2026-05-18,SP500,BMY,Bristol-Myers Squibb,57.31,59.46,3.75,54.95,-4.12,nan,nan
2026-05-18,SP500,NOW,ServiceNow,103.42,102.13,-1.25,135.86,31.37,104.15,0.71
2026-05-18,SP500,PSX,Phillips 66,179.8,177.69,-1.17,180.24,0.24,173.26,-3.64
2026-05-18,SP500,TRV,Travelers Companies,305.99,306.46,0.15,288.93,-5.58,nan,nan
2026-05-18,SP500,ALL,Allstate,221.21,216.6,-2.08,207.21,-6.33,221.81,0.27
2026-05-18,SP500,CAH,Cardinal Health,199.77,200.68,0.46,195.15,-2.31,nan,nan
2026-05-18,SP500,EW,Edwards Lifesciences,82.39,85.78,4.11,88.16,7.0,nan,nan
2026-05-18,SP500,KR,Kroger,68.32,67.25,-1.57,61.52,-9.95,nan,nan
2026-05-18,SP500,CMG,Chipotle Mexican Grill,33.75,32.89,-2.55,30.55,-9.48,nan,nan
2026-05-18,SP500,HIG,Hartford Financial,136.56,136.02,-0.4,126.57,-7.32,129.82,-4.94
2026-05-18,SP500,ZBH,Zimmer Biomet,85.14,85.5,0.42,82.94,-2.58,nan,nan
2026-05-18,SP500,LYB,LyondellBasell,74.13,69.72,-5.95,67.14,-9.43,nan,nan
2026-05-18,SP500,WRB,W.R. Berkley,68.76,67.54,-1.77,64.35,-6.41,nan,nan
2026-05-18,SP500,L,Loews Corporation,108.01,108.87,0.8,103.83,-3.87,nan,nan
2026-05-18,SP500,ES,Eversource Energy,68.08,70.0,2.82,66.61,-2.16,nan,nan
2026-05-18,SP500,DVN,Devon Energy,49.68,47.22,-4.95,46.31,-6.78,nan,nan
2026-05-18,SP500,APA,APA Corporation,40.15,38.8,-3.36,37.75,-5.98,nan,nan
2026-05-18,SP500,STE,STERIS plc,212.87,216.57,1.74,211.07,-0.85,nan,nan
2026-05-18,SP500,DXCM,DexCom,65.09,72.1,10.77,74.87,15.03,nan,nan
2026-05-19,JPX400,1605.T,INPEX,3993.0,3689.0,-7.61,3707.0,-7.16,3406.0,-14.7
2026-05-19,JPX400,2229.T,カルビー,3000.0,2890.0,-3.67,2879.0,-4.03,2785.0,-7.17
2026-05-19,JPX400,2269.T,明治HD,3810.0,3728.0,-2.15,3730.0,-2.1,3590.0,-5.77
2026-05-19,JPX400,2502.T,アサヒグループHD,1580.5,1517.5,-3.99,1490.0,-5.73,1515.5,-4.11
2026-05-19,JPX400,2871.T,ニチレイ,1913.5,1797.5,-6.06,1907.5,-0.31,2046.0,6.92
2026-05-19,JPX400,2875.T,東洋水産,11035.0,11110.0,0.68,10325.0,-6.43,9926.0,-10.05
2026-05-19,JPX400,3092.T,ZOZO,1045.5,1002.0,-4.16,1014.0,-3.01,1142.5,9.28
2026-05-19,JPX400,3186.T,ネクステージ,3630.0,3605.0,-0.69,3755.0,3.44,3960.0,9.09
2026-05-19,JPX400,3391.T,ツルハHD,2091.0,1904.0,-8.94,1972.5,-5.67,2015.5,-3.61
2026-05-19,JPX400,3769.T,GMOペイメントゲートウェイ,8915.0,8532.0,-4.3,8500.0,-4.66,8373.0,-6.08
2026-05-19,JPX400,4194.T,ビジョナル,7950.0,7600.0,-4.4,8196.0,3.09,7248.0,-8.83
2026-05-19,JPX400,4452.T,花王,6051.0,5999.0,-0.86,6000.0,-0.84,6177.0,2.08
2026-05-19,JPX400,4502.T,武田薬品工業,5255.0,5128.0,-2.42,4748.0,-9.65,4938.0,-6.03
2026-05-19,JPX400,4686.T,ジャストシステム,3840.0,3980.0,3.65,4090.0,6.51,3765.0,-1.95
2026-05-19,JPX400,6201.T,豊田自動織機,20460.0,20450.0,-0.05,20450.0,-0.05,,
2026-05-19,JPX400,6532.T,ベイカレント・コンサルティング,5756.0,5810.0,0.94,5950.0,3.37,5585.0,-2.97
2026-05-19,JPX400,7459.T,メディパルHD,2898.5,2742.0,-5.4,2671.0,-7.85,2591.5,-10.59
2026-05-19,JPX400,7741.T,HOYA,26895.0,27195.0,1.12,27495.0,2.23,27620.0,2.7
2026-05-19,JPX400,7744.T,ノーリツ鋼機,2130.0,2100.0,-1.41,2021.0,-5.12,2017.0,-5.31
2026-05-19,JPX400,7951.T,ヤマハ,1143.0,1107.5,-3.11,1143.5,0.04,1107.0,-3.15
2026-05-19,JPX400,8111.T,ゴールドウイン,2221.5,2097.5,-5.58,2109.0,-5.06,2178.0,-1.96
2026-05-19,JPX400,8227.T,しまむら,3256.0,3215.0,-1.26,3298.0,1.29,3313.0,1.75
2026-05-19,JPX400,8473.T,SBIホールディングス,3108.0,2933.0,-5.63,2885.0,-7.18,2912.0,-6.31
2026-05-19,JPX400,9022.T,東海旅客鉄道,3609.0,3500.0,-3.02,3325.0,-7.87,3297.0,-8.65
2026-05-19,JPX400,9143.T,SGホールディングス,1505.0,1439.0,-4.39,1406.0,-6.58,1459.0,-3.06
2026-05-19,JPX400,9432.T,NTT,155.3,151.0,-2.77,147.8,-4.83,146.9,-5.41
2026-05-19,JPX400,9715.T,トランス・コスモス,3840.0,3725.0,-2.99,3850.0,0.26,3705.0,-3.52
2026-05-19,JPX400,9989.T,サンドラッグ,3783.0,3638.0,-3.83,3700.0,-2.19,3742.0,-1.08
2026-05-19,SP500,META,Meta Platforms,611.21,612.34,0.18,597.63,-2.22,nan,nan
2026-05-19,SP500,NFLX,Netflix,89.65,87.68,-2.2,83.33,-7.05,78.72,-12.19
2026-05-19,SP500,MRK,Merck,112.56,119.72,6.36,115.65,2.75,115.17,2.32
2026-05-19,SP500,SCHW,Charles Schwab,92.39,89.4,-3.24,87.61,-5.17,93.67,1.39
2026-05-19,SP500,CB,Chubb,330.33,325.45,-1.48,312.27,-5.47,328.89,-0.44
2026-05-19,SP500,BMY,Bristol-Myers Squibb,57.31,58.03,1.26,54.46,-4.97,55.92,-2.43
2026-05-19,SP500,NOW,ServiceNow,103.42,99.92,-3.38,127.65,23.43,nan,nan
2026-05-19,SP500,SO,Southern Company,93.71,94.09,0.41,90.51,-3.41,94.31,0.64
2026-05-19,SP500,PSX,Phillips 66,179.8,173.88,-3.29,182.56,1.54,nan,nan
2026-05-19,SP500,TRV,Travelers Companies,305.99,304.84,-0.38,291.86,-4.62,307.51,0.5
2026-05-19,SP500,ALL,Allstate,221.21,212.82,-3.79,210.46,-4.86,223.09,0.85
2026-05-19,SP500,CAH,Cardinal Health,199.77,200.37,0.3,194.88,-2.45,227.72,13.99
2026-05-19,SP500,EW,Edwards Lifesciences,82.39,87.54,6.25,87.66,6.4,88.58,7.51
2026-05-19,SP500,KR,Kroger,68.32,64.55,-5.52,61.56,-9.89,64.13,-6.13
2026-05-19,SP500,CMG,Chipotle Mexican Grill,33.75,32.31,-4.27,29.26,-13.3,32.61,-3.38
2026-05-19,SP500,HIG,Hartford Financial,136.56,135.36,-0.88,127.17,-6.88,131.02,-4.06
2026-05-19,SP500,ZBH,Zimmer Biomet,85.14,84.41,-0.86,83.75,-1.63,89.33,4.92
2026-05-19,SP500,LYB,LyondellBasell,74.13,69.01,-6.91,67.31,-9.2,62.59,-15.57
2026-05-19,SP500,WRB,W.R. Berkley,68.76,67.33,-2.08,65.18,-5.21,68.37,-0.57
2026-05-19,SP500,L,Loews Corporation,108.01,109.09,1.0,104.93,-2.85,108.65,0.59
2026-05-19,SP500,ES,Eversource Energy,68.08,69.7,2.38,68.51,0.63,69.79,2.51
2026-05-19,SP500,DVN,Devon Energy,49.68,45.14,-9.14,46.22,-6.96,42.89,-13.67
2026-05-19,SP500,APA,APA Corporation,40.15,37.5,-6.6,37.81,-5.83,34.26,-14.67
2026-05-19,SP500,STE,STERIS plc,212.87,216.27,1.6,209.76,-1.46,206.51,-2.99
2026-05-19,SP500,DXCM,DexCom,65.09,72.01,10.63,73.45,12.84,73.16,12.4
2026-05-19,SP500,MSFT,Microsoft,417.42,416.03,-0.33,441.31,5.72,393.83,-5.65
2026-05-19,SP500,ABT,Abbott Laboratories,88.82,86.67,-2.42,86.97,-2.08,90.62,2.03
2026-05-19,SP500,ANET,Arista Networks,141.58,158.01,11.6,175.33,23.84,nan,nan
2026-05-19,SP500,MDT,Medtronic,78.58,77.6,-1.25,73.75,-6.15,81.32,3.49
2026-05-19,SP500,MCK,McKesson,761.89,754.4,-0.98,736.78,-3.3,785.43,3.09
2026-05-19,SP500,WM,Waste Management,222.34,215.48,-3.09,211.93,-4.68,218.59,-1.69
2026-05-19,SP500,MAR,Marriott International,358.69,373.81,4.22,373.76,4.2,399.1,11.27
2026-05-19,SP500,CTAS,Cintas,172.2,171.09,-0.64,173.31,0.64,176.71,2.62
2026-05-19,SP500,COR,Cencora,266.17,270.78,1.73,264.84,-0.5,281.46,5.74
2026-05-19,SP500,BKR,Baker Hughes,65.47,66.73,1.92,64.54,-1.42,61.52,-6.03
2026-05-19,SP500,AJG,Arthur J. Gallagher,203.45,203.96,0.25,205.77,1.14,215.9,6.12
2026-05-19,SP500,TGT,Target,127.24,125.43,-1.42,123.18,-3.19,133.4,4.84
2026-05-19,SP500,EA,Electronic Arts,201.7,201.13,-0.28,202.01,0.15,203.02,0.65
2026-05-19,SP500,EQT,EQT Corporation,59.77,56.21,-5.96,54.68,-8.52,51.37,-14.05
2026-05-19,SP500,AIG,American International Group,77.53,77.19,-0.44,73.8,-4.81,75.21,-2.99
2026-05-19,SP500,BRO,Brown & Brown,58.09,56.99,-1.89,56.59,-2.58,59.7,2.77
2026-05-19,SP500,ACGL,Arch Capital Group,96.39,95.37,-1.06,87.62,-9.1,92.58,-3.95
2026-05-19,SP500,ERIE,Erie Indemnity,223.15,223.07,-0.04,207.54,-7.0,225.64,1.12
2026-05-19,SP500,DTE,DTE Energy,143.15,144.62,1.03,142.65,-0.35,148.85,3.98
2026-05-19,SP500,EG,Everest Group,357.03,352.21,-1.35,320.79,-10.15,337.74,-5.4
2026-05-19,SP500,CZR,Caesars Entertainment,27.5,28.38,3.2,29.22,6.25,nan,nan
2026-05-20,JPX400,2124.T,JAC Recruitment,867.0,857.0,-1.15,849.0,-2.08,856.0,-1.27
2026-05-20,JPX400,2264.T,森永乳業,4702.0,4771.0,1.47,4859.0,3.34,4787.0,1.81
2026-05-20,JPX400,2413.T,エムスリー,1410.5,1372.0,-2.73,1545.0,9.54,1633.5,15.81
2026-05-20,JPX400,2670.T,エービーシー・マート,2659.0,2627.5,-1.18,2693.0,1.28,2713.0,2.03
2026-05-20,JPX400,2685.T,アダストリア,3085.0,3205.0,3.89,3530.0,14.42,3360.0,8.91
2026-05-20,JPX400,3038.T,神戸物産,2812.0,2661.5,-5.35,2565.0,-8.78,2597.0,-7.65
2026-05-20,JPX400,3382.T,セブン&アイHD,1943.5,1835.5,-5.56,1849.0,-4.86,1945.5,0.1
2026-05-20,JPX400,3626.T,TIS,3472.0,3433.0,-1.12,3379.0,-2.68,3177.0,-8.5
2026-05-20,JPX400,4151.T,協和キリン,2378.0,2461.5,3.51,2299.5,-3.3,2505.0,5.34
2026-05-20,JPX400,4519.T,中外製薬,7899.0,7743.0,-1.97,7567.0,-4.2,7566.0,-4.22
2026-05-20,JPX400,4716.T,日本オラクル,8833.0,8517.0,-3.58,9195.0,4.1,8627.0,-2.33
2026-05-20,JPX400,7164.T,全国保証,3074.0,2979.5,-3.07,2803.0,-8.82,2848.5,-7.34
2026-05-20,JPX400,7846.T,パイロットコーポレーション,4869.0,4876.0,0.14,4805.0,-1.31,4931.0,1.27
2026-05-20,JPX400,8194.T,ライフコーポレーション,2537.0,2410.0,-5.01,2515.0,-0.87,2515.0,-0.87
2026-05-20,JPX400,9101.T,日本郵船,5610.0,5322.0,-5.13,5438.0,-3.07,5270.0,-6.06
2026-05-20,JPX400,9435.T,光通信,37750.0,37000.0,-1.99,36350.0,-3.71,36980.0,-2.04
2026-05-20,SP500,MSFT,Microsoft,417.42,412.67,-1.14,427.34,2.38,378.91,-9.23
2026-05-20,SP500,ABT,Abbott Laboratories,88.82,85.68,-3.54,86.99,-2.06,88.5,-0.36
2026-05-20,SP500,ANET,Arista Networks,141.58,154.31,8.99,174.37,23.16,164.93,16.49
2026-05-20,SP500,MDT,Medtronic,78.58,75.98,-3.31,77.95,-0.8,78.14,-0.56
2026-05-20,SP500,MCK,McKesson,761.89,756.47,-0.71,739.53,-2.93,779.8,2.35
2026-05-20,SP500,WM,Waste Management,222.34,215.59,-3.04,218.0,-1.95,215.85,-2.92
2026-05-20,SP500,MAR,Marriott International,358.69,385.86,7.57,376.75,5.03,394.61,10.01
2026-05-20,SP500,CTAS,Cintas,172.2,169.86,-1.36,174.72,1.46,169.64,-1.49
2026-05-20,SP500,COR,Cencora,266.17,267.01,0.32,263.64,-0.95,277.09,4.1
2026-05-20,SP500,BKR,Baker Hughes,65.47,63.2,-3.47,64.27,-1.83,60.07,-8.25
2026-05-20,SP500,AJG,Arthur J. Gallagher,203.45,202.85,-0.29,202.5,-0.47,216.09,6.21
2026-05-20,SP500,TGT,Target,127.24,128.33,0.86,124.8,-1.92,127.81,0.45
2026-05-20,SP500,EA,Electronic Arts,201.7,200.68,-0.51,202.63,0.46,203.02,0.65
2026-05-20,SP500,EQT,EQT Corporation,59.77,55.17,-7.7,54.47,-8.87,51.13,-14.46
2026-05-20,SP500,AIG,American International Group,77.53,75.27,-2.92,72.55,-6.42,74.77,-3.56
2026-05-20,SP500,BRO,Brown & Brown,58.09,56.81,-2.2,55.14,-5.08,59.04,1.64
2026-05-20,SP500,ACGL,Arch Capital Group,96.39,91.4,-5.18,87.89,-8.82,92.37,-4.17
2026-05-20,SP500,ERIE,Erie Indemnity,223.15,220.71,-1.09,207.24,-7.13,221.64,-0.68
2026-05-20,SP500,DTE,DTE Energy,143.15,145.27,1.48,141.81,-0.94,147.19,2.82
2026-05-20,SP500,EG,Everest Group,357.03,343.33,-3.84,318.12,-10.9,337.52,-5.46
2026-05-20,SP500,CZR,Caesars Entertainment,27.5,28.78,4.65,29.18,6.11,29.21,6.22
2026-05-20,SP500,AVGO,Broadcom,417.76,421.86,0.98,479.23,14.71,392.9,-5.95
2026-05-20,SP500,MA,Mastercard,498.04,495.04,-0.6,471.55,-5.32,492.99,-1.01
2026-05-20,SP500,MCD,McDonald's,280.27,280.92,0.23,273.29,-2.49,283.82,1.27
2026-05-20,SP500,TJX,TJX Companies,159.21,157.01,-1.38,157.9,-0.82,164.13,3.09
2026-05-20,SP500,INTU,Intuit,383.93,307.73,-19.85,311.44,-18.88,269.08,-29.91
2026-05-20,SP500,ACN,Accenture,179.22,176.36,-1.6,177.43,-1.0,156.01,-12.95
2026-05-20,SP500,BSX,Boston Scientific,56.67,50.46,-10.96,47.69,-15.85,44.95,-20.68
2026-05-20,SP500,ADBE,Adobe,253.37,238.24,-5.97,256.24,1.13,196.28,-22.53
2026-05-20,SP500,FDX,FedEx,386.84,411.78,6.45,324.46,-16.13,325.93,-15.75
2026-05-20,SP500,HLT,Hilton Worldwide,323.87,336.72,3.97,331.37,2.32,349.3,7.85
2026-05-20,SP500,ADSK,Autodesk,243.63,237.0,-2.72,229.6,-5.76,193.07,-20.75
2026-05-20,SP500,GEHC,GE HealthCare,64.26,63.88,-0.59,62.03,-3.47,61.15,-4.84
2026-05-20,SP500,CTSH,Cognizant Technology,51.3,53.16,3.63,53.51,4.31,48.82,-4.83
2026-05-20,SP500,RMD,ResMed,209.86,206.1,-1.79,186.46,-11.15,186.29,-11.23
2026-05-20,SP500,RJF,Raymond James Financial,152.07,145.4,-4.39,146.56,-3.62,158.77,4.41
2026-05-20,SP500,LNT,Alliant Energy,72.5,73.75,1.72,70.79,-2.36,72.82,0.44
2026-05-20,SP500,CNP,CenterPoint Energy,42.24,43.07,1.96,41.54,-1.66,42.63,0.92
2026-05-20,SP500,FE,FirstEnergy,45.44,46.78,2.95,45.54,0.22,46.14,1.54
2026-05-20,SP500,RGA,Reinsurance Group,214.13,206.78,-3.43,195.11,-8.88,211.83,-1.07
2026-05-20,SP500,EPAM,EPAM Systems,104.3,101.68,-2.51,97.28,-6.73,87.7,-15.92
2026-05-20,SP500,CDW,CDW Corporation,106.21,114.19,7.51,137.3,29.27,126.7,19.29
2026-05-20,SP500,WDAY,Workday,126.61,124.5,-1.67,146.9,16.03,121.83,-3.78
2026-05-20,SP500,FIVE,Five Below,219.87,215.99,-1.76,222.89,1.37,191.26,-13.01
2026-05-21,JPX400,3635.T,コーエーテクモHD,1529.0,1481.0,-3.14,1470.5,-3.83,1447.0,-5.36
2026-05-21,JPX400,3697.T,SHIFT,649.2,701.7,8.09,722.3,11.26,631.7,-2.7
2026-05-21,JPX400,4516.T,日本新薬,4263.0,4201.0,-1.45,4065.0,-4.64,3972.0,-6.83
2026-05-21,JPX400,4587.T,ペプチドリーム,1184.0,1107.0,-6.5,1030.5,-12.96,959.8,-18.94
2026-05-21,JPX400,4613.T,関西ペイント,2341.5,2450.5,4.66,2401.5,2.56,2623.0,12.02
2026-05-21,JPX400,4680.T,ラウンドワン,856.5,904.6,5.62,938.5,9.57,985.1,15.01
2026-05-21,JPX400,4684.T,オービック,4156.0,3989.0,-4.02,3993.0,-3.92,3760.0,-9.53
2026-05-21,JPX400,5947.T,リンナイ,3537.0,3393.0,-4.07,3500.0,-1.05,3438.0,-2.8
2026-05-21,JPX400,6183.T,ベルシステム24 HD,1465.0,1422.0,-2.94,1395.0,-4.78,1357.0,-7.37
2026-05-21,JPX400,6460.T,セガサミーHD,2302.0,2310.5,0.37,2387.5,3.71,2114.5,-8.15
2026-05-21,JPX400,6501.T,日立製作所,5123.0,5166.0,0.84,5300.0,3.46,4764.0,-7.01
2026-05-21,JPX400,7974.T,任天堂,7274.0,7148.0,-1.73,7524.0,3.44,7076.0,-2.72
2026-05-21,JPX400,8136.T,サンリオ,869.3,856.2,-1.51,905.0,4.11,918.0,5.6
2026-05-21,JPX400,9531.T,東京瓦斯,6656.0,6380.0,-4.15,6190.0,-7.0,6178.0,-7.18
2026-05-21,JPX400,9715.T,トランス・コスモス,3775.0,3890.0,3.05,3820.0,1.19,3715.0,-1.59
2026-05-21,JPX400,9744.T,メイテックグループHD,2975.5,3013.0,1.26,3017.0,1.39,3033.0,1.93
2026-05-21,JPX400,9759.T,NSD,2617.0,2550.0,-2.56,2551.0,-2.52,2436.0,-6.92
2026-05-21,SP500,AVGO,Broadcom,417.76,426.58,2.11,418.91,0.28,411.35,-1.53
2026-05-21,SP500,MA,Mastercard,498.04,493.75,-0.86,481.76,-3.27,489.79,-1.66
2026-05-21,SP500,MCD,McDonald's,280.27,277.97,-0.82,272.72,-2.69,278.61,-0.59
2026-05-21,SP500,TJX,TJX Companies,159.21,154.89,-2.71,158.63,-0.36,163.81,2.89
2026-05-21,SP500,INTU,Intuit,383.93,313.0,-18.47,301.98,-21.35,267.0,-30.46
2026-05-21,SP500,ACN,Accenture,179.22,178.4,-0.46,178.86,-0.2,127.98,-28.59
2026-05-21,SP500,BSX,Boston Scientific,56.67,49.11,-13.34,48.85,-13.8,45.29,-20.08
2026-05-21,SP500,ADBE,Adobe,253.37,241.44,-4.71,258.42,1.99,195.16,-22.97
2026-05-21,SP500,FDX,FedEx,386.84,411.4,6.35,328.0,-15.21,326.2,-15.68
2026-05-21,SP500,HLT,Hilton Worldwide,323.87,337.55,4.22,nan,nan,348.84,7.71
2026-05-21,SP500,ADSK,Autodesk,243.63,240.95,-1.1,233.64,-4.1,193.82,-20.44
2026-05-21,SP500,GEHC,GE HealthCare,64.26,62.86,-2.18,nan,nan,61.59,-4.15
2026-05-21,SP500,CTSH,Cognizant Technology,51.3,53.85,4.97,53.4,4.09,43.7,-14.81
2026-05-21,SP500,RMD,ResMed,209.86,203.42,-3.07,194.32,-7.4,188.63,-10.12
2026-05-21,SP500,RJF,Raymond James Financial,152.07,142.0,-6.62,150.51,-1.03,155.86,2.49
2026-05-21,SP500,LNT,Alliant Energy,72.5,72.17,-0.46,71.39,-1.53,73.0,0.69
2026-05-21,SP500,CNP,CenterPoint Energy,42.24,42.22,-0.05,41.85,-0.92,42.82,1.37
2026-05-21,SP500,FE,FirstEnergy,45.44,46.19,1.65,45.64,0.44,46.45,2.22
2026-05-21,SP500,RGA,Reinsurance Group,214.13,204.56,-4.47,197.97,-7.55,210.54,-1.68
2026-05-21,SP500,EPAM,EPAM Systems,104.3,101.43,-2.75,nan,nan,76.64,-26.52
2026-05-21,SP500,CDW,CDW Corporation,106.21,116.16,9.37,nan,nan,128.37,20.86
2026-05-21,SP500,WDAY,Workday,126.61,130.01,2.69,nan,nan,116.93,-7.65
2026-05-21,SP500,FIVE,Five Below,219.87,224.9,2.29,nan,nan,194.06,-11.74
2026-05-22,JPX400,1808.T,長谷工コーポレーション,2695.0,2660.5,-1.28,2647.0,-1.78,2718.0,0.85
2026-05-22,JPX400,2127.T,日本M&AセンターHD,661.9,654.4,-1.13,632.9,-4.38,634.1,-4.2
2026-05-22,JPX400,2201.T,森永製菓,2534.5,2514.5,-0.79,2500.0,-1.36,2519.5,-0.59
2026-05-22,JPX400,2282.T,日本ハム,6066.0,5925.0,-2.32,6112.0,0.76,5879.0,-3.08
2026-05-22,JPX400,2331.T,綜合警備保障,1147.0,1078.0,-6.02,1075.0,-6.28,1062.5,-7.37
2026-05-22,JPX400,2897.T,日清食品HD,2640.0,2597.0,-1.63,2655.0,0.57,2626.5,-0.51
2026-05-22,JPX400,3186.T,ネクステージ,3675.0,3705.0,0.82,3590.0,-2.31,4060.0,10.48
2026-05-22,JPX400,3923.T,ラクス,940.0,1039.0,10.53,977.0,3.94,916.4,-2.51
2026-05-22,JPX400,4062.T,イビデン,19250.0,21795.0,13.22,17060.0,-11.38,26425.0,37.27
2026-05-22,JPX400,4519.T,中外製薬,8090.0,7664.0,-5.27,7465.0,-7.73,7522.0,-7.02
2026-05-22,JPX400,4661.T,オリエンタルランド,2140.0,2248.0,5.05,2220.0,3.74,2322.5,8.53
2026-05-22,JPX400,4768.T,大塚商会,2884.0,3063.0,6.21,2976.5,3.21,2751.0,-4.61
2026-05-22,JPX400,4812.T,電通総研,2129.0,2186.0,2.68,2088.0,-1.93,1986.0,-6.72
2026-05-22,JPX400,6723.T,ルネサスエレクトロニクス,4044.0,4417.0,9.22,4139.0,2.35,5041.0,24.65
2026-05-22,JPX400,6752.T,パナソニック HD,3507.0,3595.0,2.51,3574.0,1.91,4393.0,25.26
2026-05-22,JPX400,7564.T,ワークマン,7400.0,7980.0,7.84,7760.0,4.86,6670.0,-9.86
2026-05-22,JPX400,7701.T,島津製作所,3720.0,3944.0,6.02,3794.0,1.99,3871.0,4.06
2026-05-22,JPX400,8411.T,みずほFG,7457.0,7185.0,-3.65,7562.0,1.41,8043.0,7.86
2026-05-22,JPX400,8697.T,日本取引所グループ,1980.5,2008.5,1.41,1998.0,0.88,2155.0,8.81
2026-05-22,JPX400,9064.T,ヤマトHD,1771.0,1799.5,1.61,1792.5,1.21,1757.0,-0.79
2026-05-22,JPX400,9983.T,ファーストリテイリング,75510.0,80510.0,6.62,78820.0,4.38,81530.0,7.97
2026-05-22,SP500,PLTR,Palantir,137.41,156.54,13.92,135.53,-1.37,128.47,-6.51
2026-05-22,SP500,BAC,Bank of America,51.49,51.6,0.21,53.83,4.54,56.2,9.15
2026-05-22,SP500,WFC,Wells Fargo,75.92,77.54,2.13,81.94,7.93,82.2,8.27
2026-05-22,SP500,IBM,IBM,252.97,297.8,17.72,284.84,12.6,249.1,-1.53
2026-05-22,SP500,VZ,Verizon,48.27,47.81,-0.95,45.37,-6.01,45.37,-6.01
2026-05-22,SP500,CRM,Salesforce,176.31,191.1,8.39,185.66,5.3,151.78,-13.91
2026-05-22,SP500,ISRG,Intuitive Surgical,439.8,424.64,-3.45,422.06,-4.03,406.78,-7.51
2026-05-22,SP500,DHR,Danaher,173.33,182.67,5.39,184.3,6.33,177.17,2.22
2026-05-22,SP500,COF,Capital One,186.66,187.93,0.68,180.67,-3.21,201.53,7.97
2026-05-22,SP500,PNC,PNC Financial,218.37,221.12,1.26,228.37,4.58,232.04,6.26
2026-05-22,SP500,AMT,American Tower,183.78,186.96,1.73,194.12,5.63,176.05,-4.21
2026-05-22,SP500,NKE,Nike,44.39,46.23,4.15,42.98,-3.18,45.2,1.82
2026-05-22,SP500,MSI,Motorola Solutions,400.24,403.28,0.76,410.34,2.52,395.17,-1.27
2026-05-22,SP500,ORLY,O'Reilly Automotive,92.34,86.88,-5.91,90.33,-2.18,86.84,-5.96
2026-05-22,SP500,DASH,DoorDash,159.27,159.29,0.01,156.8,-1.55,173.46,8.91
2026-05-22,SP500,ZTS,Zoetis,80.07,77.69,-2.97,79.44,-0.79,78.71,-1.7
2026-05-22,SP500,EXC,Exelon,45.35,45.64,0.64,45.75,0.88,45.81,1.01
2026-05-22,SP500,IDXX,IDEXX Laboratories,553.07,563.53,1.89,562.16,1.64,562.09,1.63
2026-05-22,SP500,YUM,Yum! Brands,154.32,147.95,-4.13,150.87,-2.24,151.99,-1.51
2026-05-22,SP500,DAL,Delta Air Lines,75.65,82.48,9.03,79.42,4.98,84.18,11.28
2026-05-22,SP500,MSCI,MSCI Inc.,582.34,631.38,8.42,615.46,5.69,581.19,-0.2
2026-05-22,SP500,AXON,Axon Enterprise,389.84,448.72,15.1,486.12,24.7,423.4,8.61
2026-05-22,SP500,FIS,Fidelity National Info,43.62,42.99,-1.44,40.95,-6.12,38.21,-12.4
2026-05-22,SP500,MTB,M&T Bank,212.33,216.11,1.78,222.44,4.76,225.12,6.02
2026-05-22,SP500,RF,Regions Financial,27.71,28.0,1.05,28.54,3.0,28.62,3.28
2026-05-22,SP500,TYL,Tyler Technologies,308.74,313.15,1.43,312.07,1.08,278.91,-9.66
2026-05-22,SP500,BR,Broadridge Financial,150.02,153.72,2.47,151.34,0.88,137.6,-8.28
2026-05-22,SP500,DGX,Quest Diagnostics,193.82,194.9,0.56,200.29,3.34,195.0,0.61
2026-05-22,SP500,GPN,Global Payments,72.59,75.51,4.02,66.32,-8.64,66.88,-7.87
2026-05-22,SP500,NVR,NVR Inc.,6047.87,6104.8,0.94,6182.55,2.23,6490.93,7.33
2026-05-22,SP500,HST,Host Hotels & Resorts,22.41,22.98,2.54,24.62,9.86,25.01,11.6
2026-05-22,SP500,KIM,Kimco Realty,24.05,24.08,0.12,24.23,0.75,24.38,1.37
2026-05-22,SP500,ARE,Alexandria Real Estate,47.85,49.68,3.82,51.28,7.17,51.03,6.65
2026-05-22,SP500,AMH,American Homes 4 Rent,32.11,32.08,-0.09,33.27,3.61,31.71,-1.25
2026-05-22,SP500,INVH,Invitation Homes,29.03,29.25,0.76,30.04,3.48,28.41,-2.14
2026-05-22,SP500,FNF,Fidelity National Financial,49.36,47.35,-4.07,47.4,-3.97,46.82,-5.15
2026-05-22,SP500,SSNC,SS&C Technologies,66.95,67.52,0.85,69.91,4.42,65.42,-2.29
2026-05-22,SP500,PTC,PTC Inc.,145.84,138.73,-4.88,137.0,-6.06,114.75,-21.32
